Target,Model,Percentile,Factor_Type,EF_lit,NEF_lit,EF_calc,NEF_calc,n,N,Ns,ns,PM,ROCE,CCR,REF,MCC,CKC,AUC_ROC,BEDROC
hdac8,RF-Score-VS@IGN,0.5,NEF,,13.22,42.857,13.286,40,1240,7,3,0.957,22.5,0.536,42.857,0.169,0.119,0.801,0.44
hdac8,RF-Score-VS@IGN,1.0,NEF,,11.87,38.462,11.923,40,1240,13,5,0.949,18.75,0.559,38.462,0.205,0.176,0.801,0.44
hdac8,RF-Score-VS@IGN,5.0,NEF,,7.96,25.806,8.0,40,1240,62,16,0.913,10.435,0.681,40.0,0.293,0.286,0.801,0.44
hiv1pr,RF-Score-VS@IGN,0.5,NEF,,18.78,57.143,17.714,40,1240,7,4,0.976,40.0,0.549,57.143,0.23,0.162,0.911,0.531
hiv1pr,RF-Score-VS@IGN,1.0,NEF,,17.7,53.846,16.692,40,1240,13,7,0.972,35.0,0.585,53.846,0.295,0.252,0.911,0.531
hiv1pr,RF-Score-VS@IGN,5.0,NEF,,11.31,37.097,11.5,40,1240,62,23,0.947,17.692,0.771,57.5,0.44,0.429,0.911,0.531
hiv1rt,RF-Score-VS@IGN,0.5,NEF,,4.58,14.286,4.429,40,1240,7,1,0.833,5.0,0.51,14.286,0.047,0.033,0.686,0.173
hiv1rt,RF-Score-VS@IGN,1.0,NEF,,2.46,7.692,2.385,40,1240,13,1,0.714,2.5,0.507,7.692,0.026,0.022,0.686,0.173
hiv1rt,RF-Score-VS@IGN,5.0,NEF,,4.2,12.903,4.0,40,1240,62,8,0.816,4.444,0.578,20.0,0.126,0.122,0.686,0.173
hmgr,RF-Score-VS@IGN,0.5,NEF,,26.51,85.714,26.571,40,1240,7,6,0.994,180.0,0.575,85.714,0.352,0.248,0.987,0.999
hmgr,RF-Score-VS@IGN,1.0,NEF,,28.55,92.308,28.615,40,1240,13,12,0.997,360.0,0.65,92.308,0.519,0.444,0.987,0.999
hmgr,RF-Score-VS@IGN,5.0,NEF,,19.45,62.903,19.5,40,1240,62,39,0.981,50.87,0.978,97.5,0.775,0.755,0.987,0.999
hsp90,RF-Score-VS@IGN,0.5,NEF,,8.67,28.571,8.857,40,1240,7,2,0.923,12.0,0.523,28.571,0.108,0.076,0.757,0.223
hsp90,RF-Score-VS@IGN,1.0,NEF,,7.0,23.077,7.154,40,1240,13,3,0.9,9.0,0.533,23.077,0.116,0.099,0.757,0.223
hsp90,RF-Score-VS@IGN,5.0,NEF,,3.98,12.903,4.0,40,1240,62,8,0.816,4.444,0.578,20.0,0.126,0.122,0.757,0.223
igf1r,RF-Score-VS@IGN,0.5,NEF,,19.86,57.143,17.714,40,1240,7,4,0.976,40.0,0.549,57.143,0.23,0.162,0.917,0.473
igf1r,RF-Score-VS@IGN,1.0,NEF,,12.41,38.462,11.923,40,1240,13,5,0.949,18.75,0.559,38.462,0.205,0.176,0.917,0.473
igf1r,RF-Score-VS@IGN,5.0,NEF,,9.09,29.032,9.0,40,1240,62,18,0.925,12.273,0.707,45.0,0.335,0.327,0.917,0.473
inha,RF-Score-VS@IGN,0.5,NEF,,0.0,0.0,0.0,40,1240,7,0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.551,0.005
inha,RF-Score-VS@IGN,1.0,NEF,,0.0,0.0,0.0,40,1240,13,0,0.0,0.0,0.495,0.0,-0.019,-0.016,0.551,0.005
inha,RF-Score-VS@IGN,5.0,NEF,,0.49,1.613,0.5,40,1240,62,1,0.33,0.492,0.487,2.5,-0.021,-0.02,0.551,0.005
itk,RF-Score-VS@IGN,0.5,NEF,,8.7,28.571,8.857,40,1240,7,2,0.923,12.0,0.523,28.571,0.108,0.076,0.664,0.33
itk,RF-Score-VS@IGN,1.0,NEF,,9.37,30.769,9.538,40,1240,13,4,0.93,13.333,0.546,30.769,0.16,0.137,0.664,0.33
itk,RF-Score-VS@IGN,5.0,NEF,,6.49,20.968,6.5,40,1240,62,13,0.888,7.959,0.642,32.5,0.23,0.224,0.664,0.33
jnk1,RF-Score-VS@IGN,0.5,NEF,,21.0,71.429,22.143,40,1240,7,5,0.987,75.0,0.562,71.429,0.291,0.205,0.759,0.494
jnk1,RF-Score-VS@IGN,1.0,NEF,,21.0,69.231,21.462,40,1240,13,9,0.985,67.5,0.611,69.231,0.385,0.329,0.759,0.494
jnk1,RF-Score-VS@IGN,5.0,NEF,,7.35,24.194,7.5,40,1240,62,15,0.905,9.574,0.668,37.5,0.272,0.265,0.759,0.494
jnk2,RF-Score-VS@IGN,0.5,NEF,,15.01,42.857,13.286,40,1240,7,3,0.957,22.5,0.536,42.857,0.169,0.119,0.718,0.325
jnk2,RF-Score-VS@IGN,1.0,NEF,,10.01,30.769,9.538,40,1240,13,4,0.93,13.333,0.546,30.769,0.16,0.137,0.718,0.325
jnk2,RF-Score-VS@IGN,5.0,NEF,,7.12,22.581,7.0,40,1240,62,14,0.897,8.75,0.655,35.0,0.251,0.245,0.718,0.325
jnk3,RF-Score-VS@IGN,0.5,NEF,,10.75,28.571,8.857,40,1240,7,2,0.923,12.0,0.523,28.571,0.108,0.076,0.793,0.356
jnk3,RF-Score-VS@IGN,1.0,NEF,,8.79,30.769,9.538,40,1240,13,4,0.93,13.333,0.546,30.769,0.16,0.137,0.793,0.356
jnk3,RF-Score-VS@IGN,5.0,NEF,,8.21,25.806,8.0,40,1240,62,16,0.913,10.435,0.681,40.0,0.293,0.286,0.793,0.356
kif11,RF-Score-VS@IGN,0.5,NEF,,30.23,100.0,31.0,40,1240,7,7,1.0,inf,0.588,100.0,0.413,0.291,0.957,0.841
kif11,RF-Score-VS@IGN,1.0,NEF,,27.9,92.308,28.615,40,1240,13,12,0.997,360.0,0.65,92.308,0.519,0.444,0.957,0.841
kif11,RF-Score-VS@IGN,5.0,NEF,,13.87,45.161,14.0,40,1240,62,28,0.961,24.706,0.836,70.0,0.545,0.531,0.957,0.841
lck,RF-Score-VS@IGN,0.5,NEF,,21.48,71.429,22.143,40,1240,7,5,0.987,75.0,0.562,71.429,0.291,0.205,0.892,0.471
lck,RF-Score-VS@IGN,1.0,NEF,,16.19,53.846,16.692,40,1240,13,7,0.972,35.0,0.585,53.846,0.295,0.252,0.892,0.471
lck,RF-Score-VS@IGN,5.0,NEF,,5.92,19.355,6.0,40,1240,62,12,0.878,7.2,0.629,30.0,0.209,0.204,0.892,0.471
mdm2,RF-Score-VS@IGN,0.5,NEF,,0.0,0.0,0.0,40,1240,7,0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.565,0.037
mdm2,RF-Score-VS@IGN,1.0,NEF,,0.0,0.0,0.0,40,1240,13,0,0.0,0.0,0.495,0.0,-0.019,-0.016,0.565,0.037
mdm2,RF-Score-VS@IGN,5.0,NEF,,2.0,6.452,2.0,40,1240,62,4,0.674,2.069,0.526,10.0,0.042,0.041,0.565,0.037
mk2,RF-Score-VS@IGN,0.5,NEF,,10.49,28.571,8.857,40,1240,7,2,0.923,12.0,0.523,28.571,0.108,0.076,0.728,0.329
mk2,RF-Score-VS@IGN,1.0,NEF,,13.11,38.462,11.923,40,1240,13,5,0.949,18.75,0.559,38.462,0.205,0.176,0.728,0.329
mk2,RF-Score-VS@IGN,5.0,NEF,,5.87,19.355,6.0,40,1240,62,12,0.878,7.2,0.629,30.0,0.209,0.204,0.728,0.329
mmp2,RF-Score-VS@IGN,0.5,NEF,,8.77,28.571,8.857,40,1240,7,2,0.923,12.0,0.523,28.571,0.108,0.076,0.801,0.324
mmp2,RF-Score-VS@IGN,1.0,NEF,,11.81,38.462,11.923,40,1240,13,5,0.949,18.75,0.559,38.462,0.205,0.176,0.801,0.324
mmp2,RF-Score-VS@IGN,5.0,NEF,,5.45,17.742,5.5,40,1240,62,11,0.866,6.471,0.616,27.5,0.188,0.184,0.801,0.324
na,RF-Score-VS@IGN,0.5,NEF,,30.98,100.0,31.0,40,1240,7,7,1.0,inf,0.588,100.0,0.413,0.291,0.964,0.822
na,RF-Score-VS@IGN,1.0,NEF,,28.59,92.308,28.615,40,1240,13,12,0.997,360.0,0.65,92.308,0.519,0.444,0.964,0.822
na,RF-Score-VS@IGN,5.0,NEF,,12.99,41.935,13.0,40,1240,62,26,0.956,21.667,0.81,65.0,0.503,0.49,0.964,0.822
p38-alpha,RF-Score-VS@IGN,0.5,NEF,,8.73,28.571,8.857,40,1240,7,2,0.923,12.0,0.523,28.571,0.108,0.076,0.902,0.385
p38-alpha,RF-Score-VS@IGN,1.0,NEF,,7.05,23.077,7.154,40,1240,13,3,0.9,9.0,0.533,23.077,0.116,0.099,0.902,0.385
p38-alpha,RF-Score-VS@IGN,5.0,NEF,,10.35,33.871,10.5,40,1240,62,21,0.939,15.366,0.745,52.5,0.398,0.388,0.902,0.385
parp-1,RF-Score-VS@IGN,0.5,NEF,,30.13,100.0,31.0,40,1240,7,7,1.0,inf,0.588,100.0,0.413,0.291,0.854,0.751
parp-1,RF-Score-VS@IGN,1.0,NEF,,25.49,84.615,26.231,40,1240,13,11,0.994,165.0,0.637,84.615,0.474,0.406,0.854,0.751
parp-1,RF-Score-VS@IGN,5.0,NEF,,10.37,33.871,10.5,40,1240,62,21,0.939,15.366,0.745,52.5,0.398,0.388,0.854,0.751
pde4b,RF-Score-VS@IGN,0.5,NEF,,8.8,28.571,8.857,40,1240,7,2,0.923,12.0,0.523,28.571,0.108,0.076,0.75,0.172
pde4b,RF-Score-VS@IGN,1.0,NEF,,4.74,15.385,4.769,40,1240,13,2,0.845,5.455,0.52,15.385,0.071,0.061,0.75,0.172
pde4b,RF-Score-VS@IGN,5.0,NEF,,2.48,8.065,2.5,40,1240,62,5,0.725,2.632,0.539,12.5,0.063,0.061,0.75,0.172
pde5,RF-Score-VS@IGN,0.5,NEF,,9.22,28.571,8.857,40,1240,7,2,0.923,12.0,0.523,28.571,0.108,0.076,0.865,0.299
pde5,RF-Score-VS@IGN,1.0,NEF,,9.93,30.769,9.538,40,1240,13,4,0.93,13.333,0.546,30.769,0.16,0.137,0.865,0.299
pde5,RF-Score-VS@IGN,5.0,NEF,,7.81,25.806,8.0,40,1240,62,16,0.913,10.435,0.681,40.0,0.293,0.286,0.865,0.299
pi3kg,RF-Score-VS@IGN,0.5,NEF,,13.3,42.857,13.286,40,1240,7,3,0.957,22.5,0.536,42.857,0.169,0.119,0.753,0.272
pi3kg,RF-Score-VS@IGN,1.0,NEF,,9.55,30.769,9.538,40,1240,13,4,0.93,13.333,0.546,30.769,0.16,0.137,0.753,0.272
pi3kg,RF-Score-VS@IGN,5.0,NEF,,3.56,11.29,3.5,40,1240,62,7,0.792,3.818,0.565,17.5,0.105,0.102,0.753,0.272
pim-1,RF-Score-VS@IGN,0.5,NEF,,0.0,0.0,0.0,40,1240,7,0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.514,0.007
pim-1,RF-Score-VS@IGN,1.0,NEF,,0.0,0.0,0.0,40,1240,13,0,0.0,0.0,0.495,0.0,-0.019,-0.016,0.514,0.007
pim-1,RF-Score-VS@IGN,5.0,NEF,,0.99,3.226,1.0,40,1240,62,2,0.5,1.0,0.5,5.0,0.0,0.0,0.514,0.007
pim-2,RF-Score-VS@IGN,0.5,NEF,,0.0,0.0,0.0,40,1240,7,0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.421,0.005
pim-2,RF-Score-VS@IGN,1.0,NEF,,0.0,0.0,0.0,40,1240,13,0,0.0,0.0,0.495,0.0,-0.019,-0.016,0.421,0.005
pim-2,RF-Score-VS@IGN,5.0,NEF,,0.51,1.613,0.5,40,1240,62,1,0.33,0.492,0.487,2.5,-0.021,-0.02,0.421,0.005
pnp,RF-Score-VS@IGN,0.5,NEF,,26.4,85.714,26.571,40,1240,7,6,0.994,180.0,0.575,85.714,0.352,0.248,0.86,0.619
pnp,RF-Score-VS@IGN,1.0,NEF,,23.69,76.923,23.846,40,1240,13,10,0.99,100.0,0.624,76.923,0.429,0.367,0.86,0.619
pnp,RF-Score-VS@IGN,5.0,NEF,,9.44,30.645,9.5,40,1240,62,19,0.93,13.256,0.72,47.5,0.356,0.347,0.86,0.619
ppara,RF-Score-VS@IGN,0.5,NEF,,24.96,85.714,26.571,40,1240,7,6,0.994,180.0,0.575,85.714,0.352,0.248,0.891,0.602
ppara,RF-Score-VS@IGN,1.0,NEF,,17.47,53.846,16.692,40,1240,13,7,0.972,35.0,0.585,53.846,0.295,0.252,0.891,0.602
ppara,RF-Score-VS@IGN,5.0,NEF,,9.98,32.258,10.0,40,1240,62,20,0.935,14.286,0.732,50.0,0.377,0.367,0.891,0.602
pparg,RF-Score-VS@IGN,0.5,NEF,,14.25,42.857,13.286,40,1240,7,3,0.957,22.5,0.536,42.857,0.169,0.119,0.825,0.494
pparg,RF-Score-VS@IGN,1.0,NEF,,14.25,46.154,14.308,40,1240,13,6,0.963,25.714,0.572,46.154,0.25,0.214,0.825,0.494
pparg,RF-Score-VS@IGN,5.0,NEF,,9.0,29.032,9.0,40,1240,62,18,0.925,12.273,0.707,45.0,0.335,0.327,0.825,0.494
pr,RF-Score-VS@IGN,0.5,NEF,,4.9,14.286,4.429,40,1240,7,1,0.833,5.0,0.51,14.286,0.047,0.033,0.799,0.119
pr,RF-Score-VS@IGN,1.0,NEF,,2.67,7.692,2.385,40,1240,13,1,0.714,2.5,0.507,7.692,0.026,0.022,0.799,0.119
pr,RF-Score-VS@IGN,5.0,NEF,,3.39,11.29,3.5,40,1240,62,7,0.792,3.818,0.565,17.5,0.105,0.102,0.799,0.119
prkcq,RF-Score-VS@IGN,0.5,NEF,,21.05,71.429,22.143,40,1240,7,5,0.987,75.0,0.562,71.429,0.291,0.205,0.867,0.582
prkcq,RF-Score-VS@IGN,1.0,NEF,,15.79,53.846,16.692,40,1240,13,7,0.972,35.0,0.585,53.846,0.295,0.252,0.867,0.582
prkcq,RF-Score-VS@IGN,5.0,NEF,,9.47,30.645,9.5,40,1240,62,19,0.93,13.256,0.72,47.5,0.356,0.347,0.867,0.582
pygl-in,RF-Score-VS@IGN,0.5,NEF,,0.0,0.0,0.0,40,1240,7,0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.346,0.0
pygl-in,RF-Score-VS@IGN,1.0,NEF,,0.0,0.0,0.0,40,1240,13,0,0.0,0.0,0.495,0.0,-0.019,-0.016,0.346,0.0
pygl-in,RF-Score-VS@IGN,5.0,NEF,,0.0,0.0,0.0,40,1240,62,0,0.0,0.0,0.474,0.0,-0.042,-0.041,0.346,0.0
pygl-out,RF-Score-VS@IGN,0.5,NEF,,4.41,14.286,4.429,40,1240,7,1,0.833,5.0,0.51,14.286,0.047,0.033,0.767,0.154
pygl-out,RF-Score-VS@IGN,1.0,NEF,,4.75,15.385,4.769,40,1240,13,2,0.845,5.455,0.52,15.385,0.071,0.061,0.767,0.154
pygl-out,RF-Score-VS@IGN,5.0,NEF,,3.49,11.29,3.5,40,1240,62,7,0.792,3.818,0.565,17.5,0.105,0.102,0.767,0.154
qpct,RF-Score-VS@IGN,0.5,NEF,,0.0,0.0,0.0,40,1240,7,0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.363,0.0
qpct,RF-Score-VS@IGN,1.0,NEF,,0.0,0.0,0.0,40,1240,13,0,0.0,0.0,0.495,0.0,-0.019,-0.016,0.363,0.0
qpct,RF-Score-VS@IGN,5.0,NEF,,0.0,0.0,0.0,40,1240,62,0,0.0,0.0,0.474,0.0,-0.042,-0.041,0.363,0.0
rock-1,RF-Score-VS@IGN,0.5,NEF,,21.54,71.429,22.143,40,1240,7,5,0.987,75.0,0.562,71.429,0.291,0.205,0.844,0.585
rock-1,RF-Score-VS@IGN,1.0,NEF,,16.23,53.846,16.692,40,1240,13,7,0.972,35.0,0.585,53.846,0.295,0.252,0.844,0.585
rock-1,RF-Score-VS@IGN,5.0,NEF,,9.89,32.258,10.0,40,1240,62,20,0.935,14.286,0.732,50.0,0.377,0.367,0.844,0.585
rxr,RF-Score-VS@IGN,0.5,NEF,,25.92,85.714,26.571,40,1240,7,6,0.994,180.0,0.575,85.714,0.352,0.248,0.991,1.035
rxr,RF-Score-VS@IGN,1.0,NEF,,25.92,84.615,26.231,40,1240,13,11,0.994,165.0,0.637,84.615,0.474,0.406,0.991,1.035
rxr,RF-Score-VS@IGN,5.0,NEF,,17.82,58.065,18.0,40,1240,62,36,0.976,41.538,0.939,90.0,0.712,0.694,0.991,1.035
sars-hcov,RF-Score-VS@IGN,0.5,NEF,,0.0,0.0,0.0,39,1209,7,0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.493,0.029
sars-hcov,RF-Score-VS@IGN,1.0,NEF,,0.0,0.0,0.0,39,1209,13,0,0.0,0.0,0.494,0.0,-0.019,-0.016,0.493,0.029
sars-hcov,RF-Score-VS@IGN,5.0,NEF,,1.52,4.918,1.525,39,1209,61,3,0.608,1.552,0.514,7.692,0.022,0.021,0.493,0.029
sirt2,RF-Score-VS@IGN,0.5,NEF,,0.0,0.0,0.0,40,1240,7,0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.468,0.002
sirt2,RF-Score-VS@IGN,1.0,NEF,,0.0,0.0,0.0,40,1240,13,0,0.0,0.0,0.495,0.0,-0.019,-0.016,0.468,0.002
sirt2,RF-Score-VS@IGN,5.0,NEF,,0.49,1.613,0.5,40,1240,62,1,0.33,0.492,0.487,2.5,-0.021,-0.02,0.468,0.002
src,RF-Score-VS@IGN,0.5,NEF,,8.87,28.571,8.857,40,1240,7,2,0.923,12.0,0.523,28.571,0.108,0.076,0.739,0.262
src,RF-Score-VS@IGN,1.0,NEF,,7.17,23.077,7.154,40,1240,13,3,0.9,9.0,0.533,23.077,0.116,0.099,0.739,0.262
src,RF-Score-VS@IGN,5.0,NEF,,5.6,17.742,5.5,40,1240,62,11,0.866,6.471,0.616,27.5,0.188,0.184,0.739,0.262
thrombin,RF-Score-VS@IGN,0.5,NEF,,22.74,71.429,22.143,40,1240,7,5,0.987,75.0,0.562,71.429,0.291,0.205,0.83,0.617
thrombin,RF-Score-VS@IGN,1.0,NEF,,22.04,69.231,21.462,40,1240,13,9,0.985,67.5,0.611,69.231,0.385,0.329,0.83,0.617
thrombin,RF-Score-VS@IGN,5.0,NEF,,10.44,33.871,10.5,40,1240,62,21,0.939,15.366,0.745,52.5,0.398,0.388,0.83,0.617
tie2,RF-Score-VS@IGN,0.5,NEF,,9.98,28.571,8.857,40,1240,7,2,0.923,12.0,0.523,28.571,0.108,0.076,0.72,0.259
tie2,RF-Score-VS@IGN,1.0,NEF,,9.98,30.769,9.538,40,1240,13,4,0.93,13.333,0.546,30.769,0.16,0.137,0.72,0.259
tie2,RF-Score-VS@IGN,5.0,NEF,,3.49,11.29,3.5,40,1240,62,7,0.792,3.818,0.565,17.5,0.105,0.102,0.72,0.259
tk,RF-Score-VS@IGN,0.5,NEF,,22.58,71.429,22.143,40,1240,7,5,0.987,75.0,0.562,71.429,0.291,0.205,0.779,0.559
tk,RF-Score-VS@IGN,1.0,NEF,,21.89,69.231,21.462,40,1240,13,9,0.985,67.5,0.611,69.231,0.385,0.329,0.779,0.559
tk,RF-Score-VS@IGN,5.0,NEF,,9.69,30.645,9.5,40,1240,62,19,0.93,13.256,0.72,47.5,0.356,0.347,0.779,0.559
tp,RF-Score-VS@IGN,0.5,NEF,,0.0,0.0,0.0,40,1240,7,0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.329,0.007
tp,RF-Score-VS@IGN,1.0,NEF,,0.0,0.0,0.0,40,1240,13,0,0.0,0.0,0.495,0.0,-0.019,-0.016,0.329,0.007
tp,RF-Score-VS@IGN,5.0,NEF,,0.64,1.613,0.5,40,1240,62,1,0.33,0.492,0.487,2.5,-0.021,-0.02,0.329,0.007
tpa,RF-Score-VS@IGN,0.5,NEF,,25.46,85.714,26.571,40,1240,7,6,0.994,180.0,0.575,85.714,0.352,0.248,0.743,0.649
tpa,RF-Score-VS@IGN,1.0,NEF,,22.91,76.923,23.846,40,1240,13,10,0.99,100.0,0.624,76.923,0.429,0.367,0.743,0.649
tpa,RF-Score-VS@IGN,5.0,NEF,,7.77,25.806,8.0,40,1240,62,16,0.913,10.435,0.681,40.0,0.293,0.286,0.743,0.649
ts,RF-Score-VS@IGN,0.5,NEF,,0.0,0.0,0.0,40,1239,7,0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.62,0.025
ts,RF-Score-VS@IGN,1.0,NEF,,0.0,0.0,0.0,40,1239,13,0,0.0,0.0,0.495,0.0,-0.019,-0.016,0.62,0.025
ts,RF-Score-VS@IGN,5.0,NEF,,1.5,4.839,1.499,40,1239,62,3,0.604,1.524,0.513,7.5,0.021,0.02,0.62,0.025
upa,RF-Score-VS@IGN,0.5,NEF,,24.92,85.714,26.571,40,1240,7,6,0.994,180.0,0.575,85.714,0.352,0.248,0.68,0.664
upa,RF-Score-VS@IGN,1.0,NEF,,22.43,69.231,21.462,40,1240,13,9,0.985,67.5,0.611,69.231,0.385,0.329,0.68,0.664
upa,RF-Score-VS@IGN,5.0,NEF,,8.47,27.419,8.5,40,1240,62,17,0.919,11.333,0.694,42.5,0.314,0.306,0.68,0.664
vegfr1,RF-Score-VS@IGN,0.5,NEF,,19.96,71.429,22.143,40,1240,7,5,0.987,75.0,0.562,71.429,0.291,0.205,0.816,0.483
vegfr1,RF-Score-VS@IGN,1.0,NEF,,12.48,38.462,11.923,40,1240,13,5,0.949,18.75,0.559,38.462,0.205,0.176,0.816,0.483
vegfr1,RF-Score-VS@IGN,5.0,NEF,,8.41,27.419,8.5,40,1240,62,17,0.919,11.333,0.694,42.5,0.314,0.306,0.816,0.483
vegfr2,RF-Score-VS@IGN,0.5,NEF,,4.47,14.286,4.429,40,1240,7,1,0.833,5.0,0.51,14.286,0.047,0.033,0.744,0.131
vegfr2,RF-Score-VS@IGN,1.0,NEF,,4.81,15.385,4.769,40,1240,13,2,0.845,5.455,0.52,15.385,0.071,0.061,0.744,0.131
vegfr2,RF-Score-VS@IGN,5.0,NEF,,3.59,11.29,3.5,40,1240,62,7,0.792,3.818,0.565,17.5,0.105,0.102,0.744,0.131
11betahsd1,RTMScore/GlideSP,0.5,NEF,,0.0,0.0,0.0,40,1240,7,0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.662,0.004
11betahsd1,RTMScore/GlideSP,1.0,NEF,,0.0,0.0,0.0,40,1240,13,0,0.0,0.0,0.495,0.0,-0.019,-0.016,0.662,0.004
11betahsd1,RTMScore/GlideSP,5.0,NEF,,0.497,1.613,0.5,40,1240,62,1,0.33,0.492,0.487,2.5,-0.021,-0.02,0.662,0.004
17betahsd1,RTMScore/GlideSP,0.5,NEF,,0.0,0.0,0.0,40,1240,7,0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.503,0.03
17betahsd1,RTMScore/GlideSP,1.0,NEF,,0.0,0.0,0.0,40,1240,13,0,0.0,0.0,0.495,0.0,-0.019,-0.016,0.503,0.03
17betahsd1,RTMScore/GlideSP,5.0,NEF,,0.99,3.226,1.0,40,1240,62,2,0.5,1.0,0.5,5.0,0.0,0.0,0.503,0.03
a2a,RTMScore/GlideSP,0.5,NEF,,30.525,100.0,31.0,40,1240,7,7,1.0,inf,0.588,100.0,0.413,0.291,0.775,0.602
a2a,RTMScore/GlideSP,1.0,NEF,,23.481,76.923,23.846,40,1240,13,10,0.99,100.0,0.624,76.923,0.429,0.367,0.775,0.602
a2a,RTMScore/GlideSP,5.0,NEF,,7.385,24.194,7.5,40,1240,62,15,0.905,9.574,0.668,37.5,0.272,0.265,0.775,0.602
ace,RTMScore/GlideSP,0.5,NEF,,30.9,100.0,31.0,40,1240,7,7,1.0,inf,0.588,100.0,0.413,0.291,0.884,0.909
ace,RTMScore/GlideSP,1.0,NEF,,30.9,100.0,31.0,40,1240,13,13,1.0,inf,0.662,100.0,0.564,0.482,0.884,0.909
ace,RTMScore/GlideSP,5.0,NEF,,13.456,43.548,13.5,40,1240,62,27,0.959,23.143,0.823,67.5,0.524,0.51,0.884,0.909
ace2,RTMScore/GlideSP,0.5,NEF,,26.55,85.714,26.571,40,1240,7,6,0.994,180.0,0.575,85.714,0.352,0.248,0.91,0.464
ace2,RTMScore/GlideSP,1.0,NEF,,16.679,53.846,16.692,40,1240,13,7,0.972,35.0,0.585,53.846,0.295,0.252,0.91,0.464
ace2,RTMScore/GlideSP,5.0,NEF,,6.994,22.581,7.0,40,1240,62,14,0.897,8.75,0.655,35.0,0.251,0.245,0.91,0.464
ache,RTMScore/GlideSP,0.5,NEF,,0.0,0.0,0.0,40,1240,7,0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.545,0.001
ache,RTMScore/GlideSP,1.0,NEF,,0.0,0.0,0.0,40,1240,13,0,0.0,0.0,0.495,0.0,-0.019,-0.016,0.545,0.001
ache,RTMScore/GlideSP,5.0,NEF,,0.0,0.0,0.0,40,1240,62,0,0.0,0.0,0.474,0.0,-0.042,-0.041,0.545,0.001
adam17,RTMScore/GlideSP,0.5,NEF,,30.75,100.0,31.0,40,1240,7,7,1.0,inf,0.588,100.0,0.413,0.291,0.903,0.881
adam17,RTMScore/GlideSP,1.0,NEF,,30.75,100.0,31.0,40,1240,13,13,1.0,inf,0.662,100.0,0.564,0.482,0.903,0.881
adam17,RTMScore/GlideSP,5.0,NEF,,12.895,41.935,13.0,40,1240,62,26,0.956,21.667,0.81,65.0,0.503,0.49,0.903,0.881
adrb2,RTMScore/GlideSP,0.5,NEF,,4.737,14.286,4.429,40,1240,7,1,0.833,5.0,0.51,14.286,0.047,0.033,0.628,0.115
adrb2,RTMScore/GlideSP,1.0,NEF,,2.369,7.692,2.385,40,1240,13,1,0.714,2.5,0.507,7.692,0.026,0.022,0.628,0.115
adrb2,RTMScore/GlideSP,5.0,NEF,,2.992,9.677,3.0,40,1240,62,6,0.763,3.214,0.552,15.0,0.084,0.082,0.628,0.115
akt1,RTMScore/GlideSP,0.5,NEF,,25.192,85.714,26.571,40,1240,7,6,0.994,180.0,0.575,85.714,0.352,0.248,0.695,0.481
akt1,RTMScore/GlideSP,1.0,NEF,,15.115,46.154,14.308,40,1240,13,6,0.963,25.714,0.572,46.154,0.25,0.214,0.695,0.481
akt1,RTMScore/GlideSP,5.0,NEF,,8.198,25.806,8.0,40,1240,62,16,0.913,10.435,0.681,40.0,0.293,0.286,0.695,0.481
alr2,RTMScore/GlideSP,0.5,NEF,,13.157,42.857,13.286,40,1240,7,3,0.957,22.5,0.536,42.857,0.169,0.119,0.588,0.286
alr2,RTMScore/GlideSP,1.0,NEF,,7.085,23.077,7.154,40,1240,13,3,0.9,9.0,0.533,23.077,0.116,0.099,0.588,0.286
alr2,RTMScore/GlideSP,5.0,NEF,,4.952,16.129,5.0,40,1240,62,10,0.852,5.769,0.603,25.0,0.168,0.163,0.588,0.286
ar,RTMScore/GlideSP,0.5,NEF,,23.556,71.429,22.143,40,1240,7,5,0.987,75.0,0.562,71.429,0.291,0.205,0.933,0.944
ar,RTMScore/GlideSP,1.0,NEF,,23.556,76.923,23.846,40,1240,13,10,0.99,100.0,0.624,76.923,0.429,0.367,0.933,0.944
ar,RTMScore/GlideSP,5.0,NEF,,12.514,40.323,12.5,40,1240,62,25,0.953,20.27,0.797,62.5,0.482,0.469,0.933,0.944
aurka,RTMScore/GlideSP,0.5,NEF,,31.051,100.0,31.0,40,1240,7,7,1.0,inf,0.588,100.0,0.413,0.291,0.929,0.921
aurka,RTMScore/GlideSP,1.0,NEF,,31.051,100.0,31.0,40,1240,13,13,1.0,inf,0.662,100.0,0.564,0.482,0.929,0.921
aurka,RTMScore/GlideSP,5.0,NEF,,13.744,43.548,13.5,40,1240,62,27,0.959,23.143,0.823,67.5,0.524,0.51,0.929,0.921
