Target,Model,Percentile,Factor_Type,EF_lit,NEF_lit,EF_calc,NEF_calc,n,N,Ns,ns,PM,ROCE,CCR,REF,MCC,CKC,AUC_ROC,BEDROC
pnph,Vina,1.0,NEF,,11.76,16.901,11.573,103,7053,71,12,0.932,13.724,0.554,16.901,0.13,0.128,,0.2
ppara,Vina,1.0,NEF,,6.7,12.626,6.693,373,19772,198,25,0.883,7.516,0.529,12.626,0.079,0.075,,0.14
ppard,Vina,1.0,NEF,,1.25,2.4,1.249,240,12490,125,3,0.557,1.255,0.501,2.4,0.004,0.003,,0.05
pparg,Vina,1.0,NEF,,6.2,11.628,6.195,484,25784,258,30,0.873,6.878,0.526,11.628,0.072,0.069,,0.13
prgr,Vina,1.0,NEF,,12.97,23.75,12.923,293,15943,160,38,0.943,16.637,0.561,23.75,0.164,0.157,,0.22
ptn1,Vina,1.0,NEF,,26.15,45.946,26.083,130,7380,74,34,0.979,47.404,0.628,45.946,0.338,0.325,,0.45
pur2,Vina,1.0,NEF,,4.0,7.143,3.929,50,2750,28,2,0.806,4.154,0.515,7.143,0.04,0.039,,0.15
pygm,Vina,1.0,NEF,,2.6,4.878,2.551,77,4027,41,2,0.725,2.631,0.508,4.878,0.022,0.021,,0.04
pyrd,Vina,1.0,NEF,,20.72,34.848,20.598,111,6561,66,23,0.969,31.081,0.6,34.848,0.259,0.25,,0.34
reni,Vina,1.0,NEF,,4.85,7.042,4.782,104,7062,71,5,0.835,5.068,0.519,7.042,0.047,0.046,,0.11
rock1,Vina,1.0,NEF,,7.0,10.938,7.0,100,6400,64,7,0.886,7.737,0.53,10.938,0.076,0.074,,0.1
rxra,Vina,1.0,NEF,,29.77,54.93,29.691,131,7081,71,39,0.985,64.659,0.647,54.93,0.396,0.378,,0.51
sahh,Vina,1.0,NEF,,22.22,38.889,21.685,63,3513,36,14,0.972,34.848,0.608,38.889,0.284,0.273,,0.41
src,Vina,1.0,NEF,,5.53,8.262,5.522,524,35024,351,29,0.856,5.93,0.523,8.262,0.056,0.055,,0.09
tgfr1,Vina,1.0,NEF,,10.53,16.092,10.445,133,8633,87,14,0.925,12.257,0.548,16.092,0.119,0.117,,0.23
thb,Vina,1.0,NEF,,26.21,35.526,26.051,103,7553,76,27,0.976,39.855,0.628,35.526,0.297,0.293,,0.43
thrb,Vina,1.0,NEF,,1.52,2.545,1.517,461,27465,275,7,0.605,1.53,0.503,2.545,0.007,0.007,,0.07
try1,Vina,1.0,NEF,,2.67,4.528,2.665,449,26429,265,12,0.733,2.744,0.508,4.528,0.022,0.021,,0.07
tryb1,Vina,1.0,NEF,,8.11,15.385,8.106,148,7798,78,12,0.904,9.398,0.536,15.385,0.099,0.094,,0.16
tysy,Vina,1.0,NEF,,22.94,36.232,22.799,109,6859,69,25,0.972,35.186,0.611,36.232,0.279,0.272,,0.36
urok,Vina,1.0,NEF,,8.02,12.871,7.955,162,10012,101,13,0.9,8.982,0.536,12.871,0.09,0.088,,0.15
vgfr2,Vina,1.0,NEF,,17.36,27.953,17.331,409,25359,254,71,0.959,23.668,0.583,27.953,0.21,0.204,,0.28
wee1,Vina,1.0,NEF,,54.46,88.889,54.484,102,6252,63,56,0.998,482.353,0.774,88.889,0.695,0.675,,0.81
xiap,Vina,1.0,NEF,,10.1,18.868,9.906,100,5250,53,10,0.923,11.977,0.546,18.868,0.125,0.119,,0.16
aa2ar,GNINA,1.0,NEF,,6.43,9.657,6.418,482,32032,321,31,0.875,6.997,0.528,9.657,0.067,0.066,,0.14
abl1,GNINA,1.0,NEF,,20.44,33.636,20.204,182,10932,110,37,0.968,29.938,0.598,33.636,0.252,0.244,,0.34
ace,GNINA,1.0,NEF,,4.29,6.977,4.251,282,17182,172,12,0.818,4.495,0.517,6.977,0.042,0.041,,0.08
aces,GNINA,1.0,NEF,,15.45,26.119,15.397,453,26703,268,70,0.953,20.486,0.573,26.119,0.19,0.184,,0.27
ada,GNINA,1.0,NEF,,13.98,23.214,13.836,93,5543,56,13,0.947,17.717,0.566,23.214,0.169,0.164,,0.23
ada17,GNINA,1.0,NEF,,31.58,46.027,31.52,532,36432,365,168,0.983,57.547,0.655,46.027,0.374,0.367,,0.48
adrb1,GNINA,1.0,NEF,,4.05,6.211,4.048,247,16097,161,10,0.81,4.25,0.515,6.211,0.038,0.037,,0.08
adrb2,GNINA,1.0,NEF,,6.93,10.458,6.895,231,15231,153,16,0.883,7.584,0.53,10.458,0.074,0.072,,0.13
akt1,GNINA,1.0,NEF,,4.1,7.143,4.082,293,16743,168,12,0.812,4.319,0.516,7.143,0.041,0.04,,0.11
akt2,GNINA,1.0,NEF,,11.11,18.31,10.981,117,7017,71,13,0.93,13.218,0.551,18.31,0.131,0.127,,0.22
aldr,GNINA,1.0,NEF,,8.81,15.217,8.766,159,9159,92,14,0.91,10.16,0.54,15.217,0.104,0.1,,0.17
ampc,GNINA,1.0,NEF,,2.08,3.448,2.082,48,2898,29,1,0.68,2.121,0.506,3.448,0.014,0.014,,0.02
andr,GNINA,1.0,NEF,,8.55,15.646,8.503,269,14619,147,23,0.908,9.895,0.538,15.646,0.104,0.099,,0.17
aofb,GNINA,1.0,NEF,,1.64,2.817,1.621,122,7022,71,2,0.621,1.639,0.503,2.817,0.008,0.008,,0.04
bace1,GNINA,1.0,NEF,,20.85,32.065,20.829,283,18383,184,59,0.968,30.188,0.601,32.065,0.249,0.243,,0.32
braf,GNINA,1.0,NEF,,21.71,32.353,21.502,152,10102,102,33,0.969,31.307,0.605,32.353,0.256,0.251,,0.34
cah2,GNINA,1.0,NEF,,26.22,40.694,26.19,492,31664,317,129,0.978,43.474,0.628,40.694,0.318,0.311,,0.44
casp3,GNINA,1.0,NEF,,17.17,31.193,17.084,199,10899,109,34,0.961,24.375,0.582,31.193,0.22,0.211,,0.3
cdk2,GNINA,1.0,NEF,,21.35,35.563,21.251,474,28324,284,101,0.97,32.428,0.603,35.563,0.266,0.257,,0.37
comt,GNINA,1.0,NEF,,0.0,0.0,0.0,41,3891,39,0,0.0,0.0,0.495,0.0,-0.01,-0.01,,0.02
cp2c9,GNINA,1.0,NEF,,5.0,7.895,4.98,120,7570,76,6,0.842,5.321,0.52,7.895,0.051,0.05,,0.08
cp3a4,GNINA,1.0,NEF,,1.2,1.667,1.174,170,11970,120,2,0.541,1.176,0.501,1.667,0.002,0.002,,0.03
csf1r,GNINA,1.0,NEF,,19.28,25.806,19.147,166,12316,124,32,0.962,25.458,0.593,25.806,0.214,0.212,,0.31
cxcr4,GNINA,1.0,NEF,,15.0,17.143,14.769,40,3446,35,6,0.946,17.617,0.571,17.143,0.151,0.151,,0.33
def,GNINA,1.0,NEF,,31.37,55.932,31.816,102,5802,59,33,0.986,70.928,0.659,55.932,0.418,0.402,,0.58
dhi1,GNINA,1.0,NEF,,10.91,18.274,10.898,330,19680,197,36,0.929,13.111,0.55,18.274,0.13,0.126,,0.2
dpp4,GNINA,1.0,NEF,,14.63,18.795,14.628,533,41483,415,78,0.947,17.782,0.569,18.795,0.156,0.155,,0.23
drd3,GNINA,1.0,NEF,,8.16,11.272,8.109,480,34530,346,39,0.9,9.012,0.536,11.272,0.085,0.084,,0.14
dyr,GNINA,1.0,NEF,,28.57,37.714,28.459,231,17431,175,66,0.978,45.085,0.64,37.714,0.32,0.317,,0.44
egfr,GNINA,1.0,NEF,,22.69,34.551,22.689,542,35592,356,123,0.972,34.138,0.61,34.551,0.271,0.265,,0.35
esr1,GNINA,1.0,NEF,,24.8,45.024,24.767,383,21068,211,95,0.978,44.231,0.621,45.024,0.325,0.311,,0.43
esr2,GNINA,1.0,NEF,,29.16,51.942,29.107,367,20566,206,107,0.983,59.486,0.643,51.942,0.381,0.365,,0.46
fa10,GNINA,1.0,NEF,,26.44,49.135,26.408,537,28862,289,142,0.981,50.953,0.63,49.135,0.352,0.335,,0.61
fa7,GNINA,1.0,NEF,,30.7,54.688,30.529,114,6364,64,35,0.985,66.168,0.651,54.688,0.402,0.385,,0.52
fabp4,GNINA,1.0,NEF,,0.0,0.0,0.0,47,2797,28,0,0.0,0.0,0.495,0.0,-0.013,-0.013,,0.01
fak1,GNINA,1.0,NEF,,27.0,49.091,26.755,100,5450,55,27,0.981,51.589,0.632,49.091,0.356,0.34,,0.43
fgfr1,GNINA,1.0,NEF,,42.45,66.292,42.155,139,8839,89,59,0.992,123.094,0.711,66.292,0.525,0.512,,0.66
fkb1a,GNINA,1.0,NEF,,3.6,6.667,3.55,111,5911,60,4,0.789,3.732,0.513,6.667,0.036,0.034,,0.09
fnta,GNINA,1.0,NEF,,8.45,9.597,8.445,592,52092,521,50,0.902,9.235,0.538,9.597,0.08,0.08,,0.13
fpps,GNINA,1.0,NEF,,38.82,36.667,38.543,85,8935,90,33,0.984,60.279,0.691,38.824,0.371,0.371,,0.52
gcr,GNINA,1.0,NEF,,15.5,26.144,15.461,258,15258,153,40,0.954,20.58,0.574,26.144,0.191,0.184,,0.29
glcm,GNINA,1.0,NEF,,7.41,10.256,7.32,54,3854,39,4,0.889,8.042,0.532,10.256,0.076,0.075,,0.1
gria2,GNINA,1.0,NEF,,18.35,23.967,18.207,158,12003,121,29,0.959,23.631,0.588,23.967,0.201,0.199,,0.3
grik1,GNINA,1.0,NEF,,12.0,17.91,11.794,101,6651,67,12,0.934,14.149,0.555,17.91,0.135,0.132,,0.2
hdac2,GNINA,1.0,NEF,,3.78,6.667,3.778,185,10485,105,7,0.799,3.977,0.514,6.667,0.037,0.036,,0.09
hdac8,GNINA,1.0,NEF,,16.47,26.168,16.347,170,10620,107,28,0.956,21.787,0.579,26.168,0.197,0.192,,0.31
hivint,GNINA,1.0,NEF,,0.0,0.0,0.0,100,6750,68,0,0.0,0.0,0.495,0.0,-0.012,-0.012,,0.01
hivpr,GNINA,1.0,NEF,,28.36,41.873,28.347,536,36286,363,152,0.98,48.048,0.639,41.873,0.337,0.33,,0.45
hivrt,GNINA,1.0,NEF,,11.28,19.689,11.201,338,19229,193,38,0.932,13.702,0.552,19.689,0.137,0.132,,0.22
hmdh,GNINA,1.0,NEF,,36.47,70.0,36.729,170,8920,90,63,0.992,120.098,0.684,70.0,0.503,0.478,,0.65
hs90a,GNINA,1.0,NEF,,11.36,20.0,11.223,88,4938,50,10,0.932,13.778,0.553,20.0,0.139,0.134,,0.17
hxk4,GNINA,1.0,NEF,,20.65,39.583,20.618,92,4792,48,19,0.971,33.471,0.6,39.583,0.276,0.262,,0.31
igf1r,GNINA,1.0,NEF,,30.41,47.368,30.239,148,9448,95,45,0.983,56.554,0.649,47.368,0.372,0.363,,0.48
inha,GNINA,1.0,NEF,,2.33,4.167,2.27,43,2343,24,1,0.699,2.326,0.507,4.167,0.018,0.017,,0.04
ital,GNINA,1.0,NEF,,6.57,10.345,6.475,138,8638,87,9,0.877,7.107,0.528,10.345,0.07,0.068,,0.11
jak2,GNINA,1.0,NEF,,28.04,44.776,27.648,107,6607,67,30,0.98,49.255,0.637,44.776,0.346,0.337,,0.47
kif11,GNINA,1.0,NEF,,37.93,62.857,37.747,116,6966,70,44,0.99,99.934,0.688,62.857,0.482,0.466,,0.57
kit,GNINA,1.0,NEF,,13.86,21.495,13.747,166,10616,107,23,0.945,17.237,0.565,21.495,0.162,0.158,,0.22
kith,GNINA,1.0,NEF,,38.6,76.667,39.1,57,2907,30,23,0.994,164.286,0.701,76.667,0.55,0.522,,0.61
kpcb,GNINA,1.0,NEF,,23.7,35.955,23.531,135,8835,89,32,0.973,36.179,0.615,35.955,0.283,0.277,,0.36
lck,GNINA,1.0,NEF,,15.24,22.939,15.194,420,27820,279,64,0.951,19.42,0.572,22.939,0.177,0.173,,0.26
lkha4,GNINA,1.0,NEF,,15.29,26.804,15.081,171,9621,97,26,0.953,20.237,0.572,26.804,0.191,0.184,,0.3
mapk2,GNINA,1.0,NEF,,16.83,26.984,16.701,101,6251,63,17,0.957,22.503,0.58,26.984,0.203,0.197,,0.31
mcr,GNINA,1.0,NEF,,10.64,18.868,10.526,94,5244,53,10,0.927,12.741,0.549,18.868,0.13,0.125,,0.23
met,GNINA,1.0,NEF,,37.95,54.783,37.675,166,11416,115,63,0.988,82.107,0.687,54.783,0.449,0.442,,0.56
mk01,GNINA,1.0,NEF,,10.13,17.021,9.974,79,4629,47,8,0.922,11.814,0.546,17.021,0.12,0.116,,0.19
mk10,GNINA,1.0,NEF,,7.69,11.765,7.584,104,6704,68,8,0.894,8.462,0.534,11.765,0.084,0.082,,0.13
mk14,GNINA,1.0,NEF,,19.38,30.685,19.339,578,36428,365,112,0.965,27.457,0.593,30.685,0.234,0.228,,0.32
mmp13,GNINA,1.0,NEF,,9.09,13.757,9.084,572,37772,378,52,0.912,10.374,0.541,13.757,0.101,0.099,,0.17
mp2k1,GNINA,1.0,NEF,,5.83,8.434,5.765,121,8271,83,7,0.861,6.204,0.524,8.434,0.058,0.057,,0.13
nos1,GNINA,1.0,NEF,,8.0,9.756,7.951,100,8150,82,8,0.897,8.703,0.535,9.756,0.078,0.078,,0.13
nram,GNINA,1.0,NEF,,17.35,26.984,17.341,98,6298,63,17,0.959,23.381,0.583,26.984,0.207,0.201,,0.3
pa2ga,GNINA,1.0,NEF,,9.18,16.981,9.003,99,5249,53,9,0.914,10.64,0.541,16.981,0.112,0.107,,0.16
parp1,GNINA,1.0,NEF,,16.14,26.797,16.12,508,30558,306,82,0.956,21.654,0.577,26.797,0.198,0.191,,0.31
pde5a,GNINA,1.0,NEF,,14.32,20.357,14.295,398,27948,280,57,0.947,17.693,0.568,20.357,0.161,0.158,,0.24
pgh1,GNINA,1.0,NEF,,9.23,16.364,9.227,195,10995,110,18,0.916,10.836,0.542,16.364,0.111,0.107,,0.17
pgh2,GNINA,1.0,NEF,,17.24,31.78,17.23,435,23585,236,75,0.961,24.791,0.583,31.78,0.224,0.213,,0.29
plk1,GNINA,1.0,NEF,,38.68,60.0,38.731,107,6907,70,42,0.99,95.327,0.694,60.0,0.479,0.468,,0.61
pnph,GNINA,1.0,NEF,,35.29,52.113,35.685,103,7053,71,37,0.987,73.429,0.677,52.113,0.426,0.418,,0.57
ppara,GNINA,1.0,NEF,,4.83,9.091,4.819,373,19772,198,18,0.839,5.201,0.519,9.091,0.053,0.051,,0.11
ppard,GNINA,1.0,NEF,,4.58,8.8,4.58,240,12490,125,11,0.831,4.925,0.518,8.8,0.05,0.048,,0.08
pparg,GNINA,1.0,NEF,,5.99,11.24,5.988,484,25784,258,29,0.869,6.62,0.525,11.24,0.069,0.066,,0.12
prgr,GNINA,1.0,NEF,,18.43,33.75,18.364,293,15943,160,54,0.965,27.21,0.589,33.75,0.239,0.228,,0.32
ptn1,GNINA,1.0,NEF,,25.38,44.595,25.316,130,7380,74,33,0.978,44.887,0.624,44.595,0.328,0.315,,0.45
pur2,GNINA,1.0,NEF,,52.0,92.857,51.071,50,2750,28,26,0.999,702.0,0.76,92.857,0.691,0.662,,0.92
pygm,GNINA,1.0,NEF,,3.9,7.317,3.827,77,4027,41,3,0.802,4.05,0.515,7.317,0.04,0.038,,0.08
pyrd,GNINA,1.0,NEF,,22.52,37.879,22.389,111,6561,66,25,0.973,35.432,0.609,37.879,0.283,0.273,,0.34
reni,GNINA,1.0,NEF,,8.74,12.676,8.608,104,7062,71,9,0.907,9.712,0.539,12.676,0.094,0.092,,0.15
rock1,GNINA,1.0,NEF,,19.0,29.688,19.0,100,6400,64,19,0.964,26.6,0.591,29.688,0.228,0.222,,0.29
rxra,GNINA,1.0,NEF,,35.88,66.197,35.782,131,7081,71,47,0.99,103.896,0.678,66.197,0.481,0.458,,0.58
sahh,GNINA,1.0,NEF,,0.0,0.0,0.0,63,3513,36,0,0.0,0.0,0.495,0.0,-0.014,-0.013,,0.04
src,GNINA,1.0,NEF,,11.83,17.664,11.806,524,35024,351,62,0.934,14.125,0.555,17.664,0.134,0.131,,0.27
tgfr1,GNINA,1.0,NEF,,28.57,43.678,28.351,133,8633,87,38,0.98,49.563,0.64,43.678,0.345,0.337,,0.47
thb,GNINA,1.0,NEF,,34.95,47.368,34.735,103,7553,76,36,0.985,65.097,0.672,47.368,0.4,0.395,,0.54
thrb,GNINA,1.0,NEF,,35.14,58.909,35.096,461,27465,275,162,0.988,83.978,0.674,58.909,0.448,0.433,,0.57
try1,GNINA,1.0,NEF,,22.94,38.868,22.878,449,26429,265,103,0.974,36.789,0.612,38.868,0.289,0.279,,0.43
tryb1,GNINA,1.0,NEF,,2.03,3.846,2.027,148,7798,78,3,0.674,2.068,0.505,3.846,0.014,0.014,,0.07
tysy,GNINA,1.0,NEF,,30.28,47.826,30.095,109,6859,69,33,0.983,56.766,0.649,47.826,0.373,0.363,,0.49
urok,GNINA,1.0,NEF,,12.35,19.802,12.238,162,10012,101,20,0.938,15.013,0.558,19.802,0.145,0.141,,0.25
vgfr2,GNINA,1.0,NEF,,22.74,36.614,22.702,409,25359,254,93,0.972,35.237,0.61,36.614,0.279,0.272,,0.38
wee1,GNINA,1.0,NEF,,59.41,96.825,59.348,102,6252,63,61,0.999,1838.971,0.799,96.825,0.758,0.736,,0.84
xiap,GNINA,1.0,NEF,,35.35,67.925,35.66,100,5250,53,36,0.991,109.059,0.678,67.925,0.488,0.464,,0.59
aa2ar,RF-Score-VS‡,1.0,NEF,,2.28,3.427,2.277,482,32032,321,11,0.699,2.323,0.506,3.427,0.016,0.016,,0.04
abl1,RF-Score-VS‡,1.0,NEF,,11.05,18.182,10.921,182,10932,110,20,0.929,13.126,0.551,18.182,0.13,0.126,,0.19
ace,RF-Score-VS‡,1.0,NEF,,5.71,9.302,5.668,282,17182,172,16,0.86,6.147,0.524,9.302,0.061,0.059,,0.1
aces,RF-Score-VS‡,1.0,NEF,,3.97,6.716,3.959,453,26703,268,18,0.807,4.172,0.515,6.716,0.039,0.038,,0.09
ada,RF-Score-VS‡,1.0,NEF,,4.3,7.143,4.257,93,5543,56,4,0.818,4.508,0.517,7.143,0.043,0.042,,0.1
ada17,RF-Score-VS‡,1.0,NEF,,2.82,4.11,2.814,532,36432,365,15,0.743,2.892,0.509,4.11,0.022,0.022,,0.07
adrb1,RF-Score-VS‡,1.0,NEF,,0.4,0.621,0.405,247,16097,161,1,0.286,0.401,0.497,0.621,-0.007,-0.007,,0.03
adrb2,RF-Score-VS‡,1.0,NEF,,0.87,1.307,0.862,231,15231,153,2,0.462,0.86,0.499,1.307,-0.002,-0.002,,0.02
akt1,RF-Score-VS‡,1.0,NEF,,1.37,2.381,1.361,293,16743,168,4,0.578,1.369,0.502,2.381,0.005,0.005,,0.04
akt2,RF-Score-VS‡,1.0,NEF,,0.85,1.408,0.845,117,7017,71,1,0.457,0.842,0.499,1.408,-0.002,-0.002,,0.02
aldr,RF-Score-VS‡,1.0,NEF,,1.26,2.174,1.252,159,9159,92,2,0.557,1.258,0.501,2.174,0.003,0.003,,0.03
ampc,RF-Score-VS‡,1.0,NEF,,0.0,0.0,0.0,48,2898,29,0,0.0,0.0,0.495,0.0,-0.013,-0.013,,0.01
andr,RF-Score-VS‡,1.0,NEF,,1.49,2.721,1.479,269,14619,147,4,0.599,1.492,0.502,2.721,0.007,0.006,,0.03
aofb,RF-Score-VS‡,1.0,NEF,,0.82,1.408,0.811,122,7022,71,1,0.447,0.808,0.499,1.408,-0.003,-0.002,,0.02
bace1,RF-Score-VS‡,1.0,NEF,,18.37,28.261,18.358,283,18383,184,52,0.962,25.195,0.588,28.261,0.218,0.213,,0.3
braf,RF-Score-VS‡,1.0,NEF,,12.5,18.627,12.38,152,10102,102,19,0.937,14.985,0.558,18.627,0.142,0.139,,0.2
cah2,RF-Score-VS‡,1.0,NEF,,18.5,28.707,18.475,492,31664,317,91,0.962,25.511,0.589,28.707,0.221,0.215,,0.3
casp3,RF-Score-VS‡,1.0,NEF,,2.02,3.67,2.01,199,10899,109,4,0.672,2.048,0.505,3.67,0.014,0.013,,0.04
cdk2,RF-Score-VS‡,1.0,NEF,,0.85,1.408,0.842,474,28324,284,4,0.456,0.839,0.499,1.408,-0.002,-0.002,,0.02
comt,RF-Score-VS‡,1.0,NEF,,0.0,0.0,0.0,41,3891,39,0,0.0,0.0,0.495,0.0,-0.01,-0.01,,0.0
cp2c9,RF-Score-VS‡,1.0,NEF,,5.0,7.895,4.98,120,7570,76,6,0.842,5.321,0.52,7.895,0.051,0.05,,0.09
cp3a4,RF-Score-VS‡,1.0,NEF,,3.59,5.0,3.521,170,11970,120,6,0.785,3.653,0.513,5.0,0.03,0.03,,0.07
cxcr4,RF-Score-VS‡,1.0,NEF,,0.0,0.0,0.0,40,3446,35,0,0.0,0.0,0.495,0.0,-0.011,-0.011,,0.0
def,RF-Score-VS‡,1.0,NEF,,4.9,8.475,4.821,102,5802,59,5,0.838,5.174,0.52,8.475,0.052,0.05,,0.08
dhi1,RF-Score-VS‡,1.0,NEF,,6.36,10.66,6.357,330,19680,197,21,0.875,6.996,0.527,10.66,0.07,0.068,,0.12
dpp4,RF-Score-VS‡,1.0,NEF,,0.75,0.964,0.75,533,41483,415,4,0.428,0.748,0.499,0.964,-0.003,-0.003,,0.02
drd3,RF-Score-VS‡,1.0,NEF,,3.77,5.202,3.742,480,34530,346,18,0.796,3.893,0.514,5.202,0.033,0.032,,0.08
dyr,RF-Score-VS‡,1.0,NEF,,1.3,1.714,1.294,231,17431,175,3,0.565,1.299,0.501,1.714,0.003,0.003,,0.03
egfr,RF-Score-VS‡,1.0,NEF,,2.58,3.933,2.582,542,35592,356,14,0.726,2.647,0.508,3.933,0.02,0.019,,0.06
esr1,RF-Score-VS‡,1.0,NEF,,0.0,0.0,0.0,383,21068,211,0,0.0,0.0,0.495,0.0,-0.014,-0.013,,0.0
esr2,RF-Score-VS‡,1.0,NEF,,0.0,0.0,0.0,367,20566,206,0,0.0,0.0,0.495,0.0,-0.014,-0.013,,0.0
fa10,RF-Score-VS‡,1.0,NEF,,13.04,24.221,13.018,537,28862,289,70,0.944,16.86,0.561,24.221,0.166,0.159,,0.31
fa7,RF-Score-VS‡,1.0,NEF,,18.42,32.812,18.317,114,6364,64,21,0.964,26.775,0.589,32.812,0.236,0.226,,0.35
fabp4,RF-Score-VS‡,1.0,NEF,,0.0,0.0,0.0,47,2797,28,0,0.0,0.0,0.495,0.0,-0.013,-0.013,,0.05
fak1,RF-Score-VS‡,1.0,NEF,,2.0,3.636,1.982,100,5450,55,2,0.669,2.019,0.505,3.636,0.014,0.013,,0.05
fgfr1,RF-Score-VS‡,1.0,NEF,,1.44,2.247,1.429,139,8839,89,2,0.59,1.439,0.502,2.247,0.005,0.005,,
fkb1a,RF-Score-VS‡,1.0,NEF,,1.8,3.333,1.775,111,5911,60,2,0.643,1.802,0.504,3.333,0.011,0.01,,0.03
fnta,RF-Score-VS‡,1.0,NEF,,8.11,9.213,8.107,592,52092,521,48,0.898,8.828,0.536,9.213,0.077,0.076,,0.11
fpps,RF-Score-VS‡,1.0,NEF,,0.0,0.0,0.0,85,8935,90,0,0.0,0.0,0.495,0.0,-0.01,-0.01,,0.0
gcr,RF-Score-VS‡,1.0,NEF,,2.33,3.922,2.319,258,15258,153,6,0.704,2.373,0.507,3.922,0.017,0.017,,0.05
glcm,RF-Score-VS‡,1.0,NEF,,0.0,0.0,0.0,54,3854,39,0,0.0,0.0,0.495,0.0,-0.012,-0.012,,0.0
gria2,RF-Score-VS‡,1.0,NEF,,4.43,5.785,4.395,158,12003,121,7,0.822,4.603,0.517,5.785,0.04,0.039,,0.07
grik1,RF-Score-VS‡,1.0,NEF,,2.0,2.985,1.966,101,6651,67,2,0.666,1.995,0.505,2.985,0.012,0.012,,0.03
hdac2,RF-Score-VS‡,1.0,NEF,,2.7,4.762,2.699,185,10485,105,5,0.736,2.784,0.509,4.762,0.023,0.022,,0.08
hdac8,RF-Score-VS‡,1.0,NEF,,3.53,5.607,3.503,170,10620,107,6,0.785,3.652,0.513,5.607,0.032,0.031,,0.07
hivint,RF-Score-VS‡,1.0,NEF,,0.0,0.0,0.0,100,6750,68,0,0.0,0.0,0.495,0.0,-0.012,-0.012,,0.0
hivpr,RF-Score-VS‡,1.0,NEF,,23.51,34.711,23.498,536,36286,363,126,0.973,35.46,0.614,34.711,0.277,0.272,,0.36
hivrt,RF-Score-VS‡,1.0,NEF,,0.3,0.518,0.295,338,19229,193,1,0.225,0.291,0.496,0.518,-0.009,-0.009,,0.02
hmdh,RF-Score-VS‡,1.0,NEF,,4.71,8.889,4.664,170,8920,90,8,0.834,5.022,0.519,8.889,0.052,0.049,,0.1
hs90a,RF-Score-VS‡,1.0,NEF,,0.0,0.0,0.0,88,4938,50,0,0.0,0.0,0.495,0.0,-0.014,-0.013,,0.0
hxk4,RF-Score-VS‡,1.0,NEF,,0.0,0.0,0.0,92,4792,48,0,0.0,0.0,0.495,0.0,-0.014,-0.013,,0.01
igf1r,RF-Score-VS‡,1.0,NEF,,12.84,20.0,12.768,148,9448,95,19,0.94,15.709,0.56,20.0,0.15,0.146,,0.2
inha,RF-Score-VS‡,1.0,NEF,,0.0,0.0,0.0,43,2343,24,0,0.0,0.0,0.495,0.0,-0.014,-0.013,,0.03
ital,RF-Score-VS‡,1.0,NEF,,0.73,1.149,0.719,138,8638,87,1,0.417,0.716,0.499,1.149,-0.004,-0.004,,0.05
jak2,RF-Score-VS‡,1.0,NEF,,8.41,13.433,8.294,107,6607,67,9,0.904,9.426,0.538,13.433,0.095,0.092,,0.13
kif11,RF-Score-VS‡,1.0,NEF,,14.66,24.286,14.584,116,6966,70,17,0.95,18.941,0.569,24.286,0.178,0.172,,0.29
kit,RF-Score-VS‡,1.0,NEF,,6.63,10.28,6.574,166,10616,107,11,0.878,7.213,0.529,10.28,0.071,0.069,,0.12
kith,RF-Score-VS‡,1.0,NEF,,1.75,3.333,1.7,57,2907,30,1,0.633,1.724,0.504,3.333,0.01,0.01,,0.06
kpcb,RF-Score-VS‡,1.0,NEF,,0.0,0.0,0.0,135,8835,89,0,0.0,0.0,0.495,0.0,-0.013,-0.012,,0.03
lck,RF-Score-VS‡,1.0,NEF,,3.57,5.376,3.561,420,27820,279,15,0.788,3.707,0.513,5.376,0.032,0.031,,0.07
lkha4,RF-Score-VS‡,1.0,NEF,,0.0,0.0,0.0,171,9621,97,0,0.0,0.0,0.495,0.0,-0.014,-0.013,,0.02
mapk2,RF-Score-VS‡,1.0,NEF,,1.98,3.175,1.965,101,6251,63,2,0.666,1.996,0.505,3.175,0.012,0.012,,0.04
mcr,RF-Score-VS‡,1.0,NEF,,4.26,7.547,4.21,94,5244,53,4,0.817,4.472,0.517,7.547,0.044,0.042,,0.11
met,RF-Score-VS‡,1.0,NEF,,19.28,27.826,19.136,166,11416,115,32,0.963,26.129,0.593,27.826,0.222,0.218,,0.32
mk01,RF-Score-VS‡,1.0,NEF,,5.06,8.511,4.987,79,4629,47,4,0.843,5.358,0.521,8.511,0.053,0.051,,0.11
mk10,RF-Score-VS‡,1.0,NEF,,4.81,7.353,4.74,104,6704,68,5,0.834,5.037,0.519,7.353,0.048,0.046,,0.07
mk14,RF-Score-VS‡,1.0,NEF,,7.44,11.781,7.425,578,36428,365,43,0.892,8.283,0.533,11.781,0.082,0.08,,0.13
mmp13,RF-Score-VS‡,1.0,NEF,,5.59,8.466,5.59,572,37772,378,32,0.857,6.015,0.523,8.466,0.057,0.056,,0.1
mp2k1,RF-Score-VS‡,1.0,NEF,,0.83,1.205,0.824,121,8271,83,1,0.451,0.821,0.499,1.205,-0.002,-0.002,,0.02
nos1,RF-Score-VS‡,1.0,NEF,,0.0,0.0,0.0,100,8150,82,0,0.0,0.0,0.495,0.0,-0.011,-0.011,,0.01
nram,RF-Score-VS‡,1.0,NEF,,0.0,0.0,0.0,98,6298,63,0,0.0,0.0,0.495,0.0,-0.013,-0.012,,0.01
