Target,Model,Percentile,Factor_Type,EF_lit,NEF_lit,EF_calc,NEF_calc,n,N,Ns,ns,PM,ROCE,CCR,REF,MCC,CKC,AUC_ROC,BEDROC
igf1r,TankBind,0.5,NEF,,0.0,0.0,0.0,40,1240,7,0.0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.753,0.114
igf1r,TankBind,1.0,NEF,,2.643,8.526,2.643,40,1240,13,1.108,0.737,2.796,0.509,8.526,0.031,0.026,0.753,0.114
igf1r,TankBind,5.0,NEF,,5.013,16.171,5.013,40,1240,62,10.026,0.853,5.787,0.604,25.065,0.168,0.164,0.753,0.114
inha,TankBind,0.5,NEF,,0.0,0.0,0.0,40,1240,7,0.0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.273,0.0
inha,TankBind,1.0,NEF,,0.0,0.0,0.0,40,1240,13,0.0,0.0,0.0,0.495,0.0,-0.019,-0.016,0.273,0.0
inha,TankBind,5.0,NEF,,0.0,0.0,0.0,40,1240,62,0.0,0.0,0.0,0.474,0.0,-0.042,-0.041,0.273,0.0
itk,TankBind,0.5,NEF,,0.0,0.0,0.0,40,1240,7,0.0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.655,0.053
itk,TankBind,1.0,NEF,,2.538,8.185,2.538,40,1240,13,1.064,0.728,2.675,0.508,8.185,0.029,0.025,0.655,0.053
itk,TankBind,5.0,NEF,,1.015,3.274,1.015,40,1240,62,2.03,0.504,1.016,0.5,5.075,0.001,0.001,0.655,0.053
jak3,TankBind,0.5,NEF,,0.0,0.0,0.0,40,1240,7,0.0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.641,0.028
jak3,TankBind,1.0,NEF,,0.0,0.0,0.0,40,1240,13,0.0,0.0,0.0,0.495,0.0,-0.019,-0.016,0.641,0.028
jak3,TankBind,5.0,NEF,,1.522,4.908,1.522,40,1240,62,3.043,0.608,1.549,0.513,7.608,0.022,0.021,0.641,0.028
jnk1,TankBind,0.5,NEF,,0.0,0.0,0.0,40,1240,7,0.0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.639,0.004
jnk1,TankBind,1.0,NEF,,0.0,0.0,0.0,40,1240,13,0.0,0.0,0.0,0.495,0.0,-0.019,-0.016,0.639,0.004
jnk1,TankBind,5.0,NEF,,0.508,1.639,0.508,40,1240,62,1.016,0.333,0.5,0.487,2.54,-0.021,-0.02,0.639,0.004
jnk2,TankBind,0.5,NEF,,0.0,0.0,0.0,40,1240,7,0.0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.508,0.0
jnk2,TankBind,1.0,NEF,,0.0,0.0,0.0,40,1240,13,0.0,0.0,0.0,0.495,0.0,-0.019,-0.016,0.508,0.0
jnk2,TankBind,5.0,NEF,,0.0,0.0,0.0,40,1240,62,0.0,0.0,0.0,0.474,0.0,-0.042,-0.041,0.508,0.0
jnk3,TankBind,0.5,NEF,,0.0,0.0,0.0,40,1240,7,0.0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.584,0.077
jnk3,TankBind,1.0,NEF,,2.521,8.132,2.521,40,1240,13,1.057,0.726,2.655,0.508,8.132,0.029,0.024,0.584,0.077
jnk3,TankBind,5.0,NEF,,1.512,4.879,1.512,40,1240,62,3.025,0.606,1.539,0.513,7.562,0.021,0.021,0.584,0.077
kif11,TankBind,0.5,NEF,,5.038,16.25,5.038,40,1240,7,1.138,0.853,5.821,0.512,16.25,0.056,0.039,0.668,0.144
kif11,TankBind,1.0,NEF,,5.038,16.25,5.038,40,1240,13,2.112,0.853,5.821,0.522,16.25,0.076,0.065,0.668,0.144
kif11,TankBind,5.0,NEF,,2.519,8.125,2.519,40,1240,62,5.038,0.726,2.653,0.539,12.594,0.064,0.062,0.668,0.144
lck,TankBind,0.5,NEF,,0.0,0.0,0.0,40,1240,7,0.0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.597,0.005
lck,TankBind,1.0,NEF,,0.0,0.0,0.0,40,1240,13,0.0,0.0,0.0,0.495,0.0,-0.019,-0.016,0.597,0.005
lck,TankBind,5.0,NEF,,0.502,1.618,0.502,40,1240,62,1.003,0.33,0.493,0.487,2.508,-0.021,-0.02,0.597,0.005
mdm2,TankBind,0.5,NEF,,0.0,0.0,0.0,40,1240,7,0.0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.595,0.002
mdm2,TankBind,1.0,NEF,,0.0,0.0,0.0,40,1240,13,0.0,0.0,0.0,0.495,0.0,-0.019,-0.016,0.595,0.002
mdm2,TankBind,5.0,NEF,,0.508,1.638,0.508,40,1240,62,1.015,0.333,0.499,0.487,2.538,-0.021,-0.02,0.595,0.002
mk2,TankBind,0.5,NEF,,17.505,56.468,17.505,40,1240,7,3.953,0.975,38.914,0.548,56.468,0.227,0.16,0.817,0.298
mk2,TankBind,1.0,NEF,,7.957,25.667,7.957,40,1240,13,3.337,0.912,10.359,0.538,25.667,0.131,0.112,0.817,0.298
mk2,TankBind,5.0,NEF,,5.533,17.849,5.533,40,1240,62,11.066,0.867,6.518,0.617,27.666,0.19,0.185,0.817,0.298
mmp2,TankBind,0.5,NEF,,20.467,66.022,20.467,40,1240,7,4.622,0.983,58.291,0.557,66.022,0.268,0.189,0.915,0.682
mmp2,TankBind,1.0,NEF,,23.025,74.274,23.025,40,1240,13,9.656,0.989,86.614,0.619,74.274,0.414,0.354,0.915,0.682
mmp2,TankBind,5.0,NEF,,13.589,43.834,13.589,40,1240,62,27.177,0.959,23.413,0.825,67.943,0.527,0.514,0.915,0.682
na,TankBind,0.5,NEF,,0.0,0.0,0.0,40,1240,7,0.0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.279,0.0
na,TankBind,1.0,NEF,,0.0,0.0,0.0,40,1240,13,0.0,0.0,0.0,0.495,0.0,-0.019,-0.016,0.279,0.0
na,TankBind,5.0,NEF,,0.0,0.0,0.0,40,1240,62,0.0,0.0,0.0,0.474,0.0,-0.042,-0.041,0.279,0.0
p38-alpha,TankBind,0.5,NEF,,10.183,32.849,10.183,40,1240,7,2.299,0.936,14.676,0.527,32.849,0.126,0.089,0.819,0.205
p38-alpha,TankBind,1.0,NEF,,7.638,24.637,7.638,40,1240,13,3.203,0.907,9.807,0.536,24.637,0.125,0.107,0.819,0.205
p38-alpha,TankBind,5.0,NEF,,3.506,11.309,3.506,40,1240,62,7.011,0.793,3.825,0.565,17.529,0.105,0.102,0.819,0.205
parp-1,TankBind,0.5,NEF,,0.0,0.0,0.0,40,1240,7,0.0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.714,0.119
parp-1,TankBind,1.0,NEF,,5.021,16.196,5.021,40,1240,13,2.106,0.853,5.798,0.522,16.196,0.076,0.065,0.714,0.119
parp-1,TankBind,5.0,NEF,,2.51,8.098,2.51,40,1240,62,5.021,0.726,2.644,0.539,12.552,0.063,0.062,0.714,0.119
pde4b,TankBind,0.5,NEF,,0.0,0.0,0.0,40,1240,7,0.0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.471,0.013
pde4b,TankBind,1.0,NEF,,0.0,0.0,0.0,40,1240,13,0.0,0.0,0.0,0.495,0.0,-0.019,-0.016,0.471,0.013
pde4b,TankBind,5.0,NEF,,0.505,1.629,0.505,40,1240,62,1.01,0.332,0.497,0.487,2.525,-0.021,-0.02,0.471,0.013
pde5,TankBind,0.5,NEF,,5.117,16.505,5.117,40,1240,7,1.155,0.856,5.93,0.512,16.505,0.057,0.04,0.697,0.119
pde5,TankBind,1.0,NEF,,5.117,16.505,5.117,40,1240,13,2.146,0.856,5.93,0.522,16.505,0.077,0.066,0.697,0.119
pde5,TankBind,5.0,NEF,,2.013,6.494,2.013,40,1240,62,4.026,0.676,2.083,0.526,10.066,0.042,0.041,0.697,0.119
pdk1,TankBind,0.5,NEF,,5.033,16.237,5.033,40,1240,7,1.137,0.853,5.815,0.512,16.237,0.055,0.039,0.85,0.299
pdk1,TankBind,1.0,NEF,,5.033,16.237,5.033,40,1240,13,2.111,0.853,5.815,0.522,16.237,0.076,0.065,0.85,0.299
pdk1,TankBind,5.0,NEF,,6.04,19.484,6.04,40,1240,62,12.08,0.879,7.26,0.63,30.2,0.211,0.206,0.85,0.299
pi3kg,TankBind,0.5,NEF,,0.0,0.0,0.0,40,1240,7,0.0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.453,0.118
pi3kg,TankBind,1.0,NEF,,5.046,16.277,5.046,40,1240,13,2.116,0.854,5.832,0.522,16.277,0.076,0.065,0.453,0.118
pi3kg,TankBind,5.0,NEF,,2.018,6.511,2.018,40,1240,62,4.037,0.676,2.089,0.526,10.092,0.043,0.042,0.453,0.118
pim-1,TankBind,0.5,NEF,,0.0,0.0,0.0,40,1240,7,0.0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.446,0.0
pim-1,TankBind,1.0,NEF,,0.0,0.0,0.0,40,1240,13,0.0,0.0,0.0,0.495,0.0,-0.019,-0.016,0.446,0.0
pim-1,TankBind,5.0,NEF,,0.0,0.0,0.0,40,1240,62,0.0,0.0,0.0,0.474,0.0,-0.042,-0.041,0.446,0.0
pim-2,TankBind,0.5,NEF,,0.0,0.0,0.0,40,1240,7,0.0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.48,0.036
pim-2,TankBind,1.0,NEF,,0.0,0.0,0.0,40,1240,13,0.0,0.0,0.0,0.495,0.0,-0.019,-0.016,0.48,0.036
pim-2,TankBind,5.0,NEF,,1.008,3.25,1.008,40,1240,62,2.015,0.502,1.008,0.5,5.038,0.0,0.0,0.48,0.036
pnp,TankBind,0.5,NEF,,0.0,0.0,0.0,40,1240,7,0.0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.302,0.003
pnp,TankBind,1.0,NEF,,0.0,0.0,0.0,40,1240,13,0.0,0.0,0.0,0.495,0.0,-0.019,-0.016,0.302,0.003
pnp,TankBind,5.0,NEF,,0.505,1.63,0.505,40,1240,62,1.011,0.332,0.497,0.487,2.527,-0.021,-0.02,0.302,0.003
ppara,TankBind,0.5,NEF,,0.0,0.0,0.0,40,1240,7,0.0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.171,0.0
ppara,TankBind,1.0,NEF,,0.0,0.0,0.0,40,1240,13,0.0,0.0,0.0,0.495,0.0,-0.019,-0.016,0.171,0.0
ppara,TankBind,5.0,NEF,,0.0,0.0,0.0,40,1240,62,0.0,0.0,0.0,0.474,0.0,-0.042,-0.041,0.171,0.0
pparg,TankBind,0.5,NEF,,0.0,0.0,0.0,40,1240,7,0.0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.437,0.003
pparg,TankBind,1.0,NEF,,0.0,0.0,0.0,40,1240,13,0.0,0.0,0.0,0.495,0.0,-0.019,-0.016,0.437,0.003
pparg,TankBind,5.0,NEF,,0.5,1.613,0.5,40,1240,62,1.0,0.33,0.492,0.487,2.5,-0.021,-0.02,0.437,0.003
pr,TankBind,0.5,NEF,,15.51,50.032,15.51,40,1240,7,3.502,0.968,30.039,0.542,50.032,0.2,0.141,0.783,0.349
pr,TankBind,1.0,NEF,,10.34,33.355,10.34,40,1240,13,4.336,0.938,15.015,0.551,33.355,0.176,0.15,0.783,0.349
pr,TankBind,5.0,NEF,,4.055,13.08,4.055,40,1240,62,8.11,0.819,4.515,0.579,20.275,0.128,0.125,0.783,0.349
prkcq,TankBind,0.5,NEF,,0.0,0.0,0.0,40,1240,7,0.0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.704,0.056
prkcq,TankBind,1.0,NEF,,2.504,8.078,2.504,40,1240,13,1.05,0.725,2.636,0.508,8.078,0.028,0.024,0.704,0.056
prkcq,TankBind,5.0,NEF,,1.502,4.847,1.502,40,1240,62,3.005,0.604,1.528,0.513,7.512,0.021,0.021,0.704,0.056
pygl-in,TankBind,0.5,NEF,,0.0,0.0,0.0,40,1240,7,0.0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.516,0.038
pygl-in,TankBind,1.0,NEF,,2.567,8.28,2.567,40,1240,13,1.076,0.73,2.708,0.508,8.28,0.029,0.025,0.516,0.038
pygl-in,TankBind,5.0,NEF,,0.505,1.629,0.505,40,1240,62,1.01,0.332,0.497,0.487,2.525,-0.021,-0.02,0.516,0.038
pygl-out,TankBind,0.5,NEF,,0.0,0.0,0.0,40,1240,7,0.0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.505,0.001
pygl-out,TankBind,1.0,NEF,,0.0,0.0,0.0,40,1240,13,0.0,0.0,0.0,0.495,0.0,-0.019,-0.016,0.505,0.001
pygl-out,TankBind,5.0,NEF,,0.0,0.0,0.0,40,1240,62,0.0,0.0,0.0,0.474,0.0,-0.042,-0.041,0.505,0.001
qpct,TankBind,0.5,NEF,,0.0,0.0,0.0,40,1240,7,0.0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.65,0.011
qpct,TankBind,1.0,NEF,,0.0,0.0,0.0,40,1240,13,0.0,0.0,0.0,0.495,0.0,-0.019,-0.016,0.65,0.011
qpct,TankBind,5.0,NEF,,1.015,3.273,1.015,40,1240,62,2.03,0.504,1.015,0.5,5.074,0.001,0.001,0.65,0.011
rock-1,TankBind,0.5,NEF,,0.0,0.0,0.0,40,1240,7,0.0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.402,0.006
rock-1,TankBind,1.0,NEF,,0.0,0.0,0.0,40,1240,13,0.0,0.0,0.0,0.495,0.0,-0.019,-0.016,0.402,0.006
rock-1,TankBind,5.0,NEF,,0.503,1.622,0.503,40,1240,62,1.006,0.331,0.495,0.487,2.515,-0.021,-0.02,0.402,0.006
rxr,TankBind,0.5,NEF,,12.025,38.79,12.025,40,1240,7,2.715,0.95,19.012,0.532,38.79,0.152,0.107,0.794,0.259
rxr,TankBind,1.0,NEF,,5.344,17.24,5.344,40,1240,13,2.241,0.862,6.249,0.524,17.24,0.082,0.07,0.794,0.259
rxr,TankBind,5.0,NEF,,5.01,16.163,5.01,40,1240,62,10.021,0.853,5.784,0.604,25.052,0.168,0.164,0.794,0.259
sars-hcov,TankBind,0.5,NEF,,0.0,0.0,0.0,39,1209,7,0.0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.436,0.0
sars-hcov,TankBind,1.0,NEF,,0.0,0.0,0.0,39,1209,13,0.0,0.0,0.0,0.494,0.0,-0.019,-0.016,0.436,0.0
sars-hcov,TankBind,5.0,NEF,,0.0,0.0,0.0,39,1209,61,0.0,0.0,0.0,0.474,0.0,-0.042,-0.041,0.436,0.0
sirt2,TankBind,0.5,NEF,,0.0,0.0,0.0,40,1240,7,0.0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.458,0.0
sirt2,TankBind,1.0,NEF,,0.0,0.0,0.0,40,1240,13,0.0,0.0,0.0,0.495,0.0,-0.019,-0.016,0.458,0.0
sirt2,TankBind,5.0,NEF,,0.0,0.0,0.0,40,1240,62,0.0,0.0,0.0,0.474,0.0,-0.042,-0.041,0.458,0.0
src,TankBind,0.5,NEF,,0.0,0.0,0.0,40,1240,7,0.0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.514,0.019
src,TankBind,1.0,NEF,,0.0,0.0,0.0,40,1240,13,0.0,0.0,0.0,0.495,0.0,-0.019,-0.016,0.514,0.019
src,TankBind,5.0,NEF,,2.02,6.516,2.02,40,1240,62,4.04,0.676,2.091,0.526,10.1,0.043,0.042,0.514,0.019
thrombin,TankBind,0.5,NEF,,0.0,0.0,0.0,40,1240,7,0.0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.563,0.054
thrombin,TankBind,1.0,NEF,,0.0,0.0,0.0,40,1240,13,0.0,0.0,0.0,0.495,0.0,-0.019,-0.016,0.563,0.054
thrombin,TankBind,5.0,NEF,,1.516,4.891,1.516,40,1240,62,3.032,0.607,1.543,0.513,7.581,0.022,0.021,0.563,0.054
tie2,TankBind,0.5,NEF,,17.985,58.016,17.985,40,1240,7,4.061,0.976,41.456,0.55,58.016,0.234,0.165,0.792,0.258
tie2,TankBind,1.0,NEF,,8.175,26.371,8.175,40,1240,13,3.428,0.915,10.745,0.539,26.371,0.135,0.115,0.792,0.258
tie2,TankBind,5.0,NEF,,5.081,16.389,5.081,40,1240,62,10.161,0.855,5.88,0.605,25.403,0.171,0.167,0.792,0.258
tk,TankBind,0.5,NEF,,0.0,0.0,0.0,40,1240,7,0.0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.514,0.0
tk,TankBind,1.0,NEF,,0.0,0.0,0.0,40,1240,13,0.0,0.0,0.0,0.495,0.0,-0.019,-0.016,0.514,0.0
tk,TankBind,5.0,NEF,,0.0,0.0,0.0,40,1240,62,0.0,0.0,0.0,0.474,0.0,-0.042,-0.041,0.514,0.0
tp,TankBind,0.5,NEF,,0.0,0.0,0.0,40,1240,7,0.0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.477,0.025
tp,TankBind,1.0,NEF,,0.0,0.0,0.0,40,1240,13,0.0,0.0,0.0,0.495,0.0,-0.019,-0.016,0.477,0.025
tp,TankBind,5.0,NEF,,0.503,1.624,0.503,40,1240,62,1.007,0.331,0.495,0.487,2.517,-0.021,-0.02,0.477,0.025
tpa,TankBind,0.5,NEF,,0.0,0.0,0.0,40,1240,7,0.0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.431,0.007
tpa,TankBind,1.0,NEF,,0.0,0.0,0.0,40,1240,13,0.0,0.0,0.0,0.495,0.0,-0.019,-0.016,0.431,0.007
tpa,TankBind,5.0,NEF,,0.501,1.617,0.501,40,1240,62,1.003,0.33,0.493,0.487,2.506,-0.021,-0.02,0.431,0.007
ts,TankBind,0.5,NEF,,5.083,16.411,5.083,40,1239,7,1.149,0.855,5.885,0.512,16.411,0.056,0.04,0.657,0.153
ts,TankBind,1.0,NEF,,2.542,8.206,2.542,40,1239,13,1.067,0.728,2.679,0.508,8.206,0.029,0.025,0.657,0.153
ts,TankBind,5.0,NEF,,4.0,12.914,4.0,40,1239,62,8.006,0.816,4.445,0.578,20.016,0.126,0.123,0.657,0.153
upa,TankBind,0.5,NEF,,0.0,0.0,0.0,40,1240,7,0.0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.671,0.052
upa,TankBind,1.0,NEF,,0.0,0.0,0.0,40,1240,13,0.0,0.0,0.0,0.495,0.0,-0.019,-0.016,0.671,0.052
upa,TankBind,5.0,NEF,,2.534,8.174,2.534,40,1240,62,5.068,0.728,2.67,0.54,12.669,0.064,0.063,0.671,0.052
vegfr1,TankBind,0.5,NEF,,0.0,0.0,0.0,40,1240,7,0.0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.492,0.002
vegfr1,TankBind,1.0,NEF,,0.0,0.0,0.0,40,1240,13,0.0,0.0,0.0,0.495,0.0,-0.019,-0.016,0.492,0.002
vegfr1,TankBind,5.0,NEF,,0.0,0.0,0.0,40,1240,62,0.0,0.0,0.0,0.474,0.0,-0.042,-0.041,0.492,0.002
vegfr2,TankBind,0.5,NEF,,0.0,0.0,0.0,40,1240,7,0.0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.505,0.005
vegfr2,TankBind,1.0,NEF,,0.0,0.0,0.0,40,1240,13,0.0,0.0,0.0,0.495,0.0,-0.019,-0.016,0.505,0.005
vegfr2,TankBind,5.0,NEF,,0.5,1.614,0.5,40,1240,62,1.001,0.33,0.492,0.487,2.502,-0.021,-0.02,0.505,0.005
11betahsd1,TranformerCPI,0.5,NEF,,0.0,0.0,0.0,40,1240,7,0.0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.387,0.017
11betahsd1,TranformerCPI,1.0,NEF,,0.0,0.0,0.0,40,1240,13,0.0,0.0,0.0,0.495,0.0,-0.019,-0.016,0.387,0.017
11betahsd1,TranformerCPI,5.0,NEF,,1.016,3.276,1.016,40,1240,62,2.031,0.504,1.016,0.5,5.078,0.001,0.001,0.387,0.017
17betahsd1,TranformerCPI,0.5,NEF,,0.0,0.0,0.0,40,1240,7,0.0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.405,0.0
17betahsd1,TranformerCPI,1.0,NEF,,0.0,0.0,0.0,40,1240,13,0.0,0.0,0.0,0.495,0.0,-0.019,-0.016,0.405,0.0
17betahsd1,TranformerCPI,5.0,NEF,,0.0,0.0,0.0,40,1240,62,0.0,0.0,0.0,0.474,0.0,-0.042,-0.041,0.405,0.0
a2a,TranformerCPI,0.5,NEF,,0.0,0.0,0.0,40,1240,7,0.0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.322,0.001
a2a,TranformerCPI,1.0,NEF,,0.0,0.0,0.0,40,1240,13,0.0,0.0,0.0,0.495,0.0,-0.019,-0.016,0.322,0.001
a2a,TranformerCPI,5.0,NEF,,0.0,0.0,0.0,40,1240,62,0.0,0.0,0.0,0.474,0.0,-0.042,-0.041,0.322,0.001
ace,TranformerCPI,0.5,NEF,,0.0,0.0,0.0,40,1240,7,0.0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.322,0.0
ace,TranformerCPI,1.0,NEF,,0.0,0.0,0.0,40,1240,13,0.0,0.0,0.0,0.495,0.0,-0.019,-0.016,0.322,0.0
ace,TranformerCPI,5.0,NEF,,0.0,0.0,0.0,40,1240,62,0.0,0.0,0.0,0.474,0.0,-0.042,-0.041,0.322,0.0
ace2,TranformerCPI,0.5,NEF,,0.0,0.0,0.0,40,1240,7,0.0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.508,0.0
ace2,TranformerCPI,1.0,NEF,,0.0,0.0,0.0,40,1240,13,0.0,0.0,0.0,0.495,0.0,-0.019,-0.016,0.508,0.0
ace2,TranformerCPI,5.0,NEF,,0.0,0.0,0.0,40,1240,62,0.0,0.0,0.0,0.474,0.0,-0.042,-0.041,0.508,0.0
ache,TranformerCPI,0.5,NEF,,0.0,0.0,0.0,40,1240,7,0.0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.459,0.0
ache,TranformerCPI,1.0,NEF,,0.0,0.0,0.0,40,1240,13,0.0,0.0,0.0,0.495,0.0,-0.019,-0.016,0.459,0.0
ache,TranformerCPI,5.0,NEF,,0.0,0.0,0.0,40,1240,62,0.0,0.0,0.0,0.474,0.0,-0.042,-0.041,0.459,0.0
adam17,TranformerCPI,0.5,NEF,,0.0,0.0,0.0,40,1240,7,0.0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.582,0.0
adam17,TranformerCPI,1.0,NEF,,0.0,0.0,0.0,40,1240,13,0.0,0.0,0.0,0.495,0.0,-0.019,-0.016,0.582,0.0
adam17,TranformerCPI,5.0,NEF,,0.0,0.0,0.0,40,1240,62,0.0,0.0,0.0,0.474,0.0,-0.042,-0.041,0.582,0.0
adrb2,TranformerCPI,0.5,NEF,,0.0,0.0,0.0,40,1240,7,0.0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.544,0.04
adrb2,TranformerCPI,1.0,NEF,,0.0,0.0,0.0,40,1240,13,0.0,0.0,0.0,0.495,0.0,-0.019,-0.016,0.544,0.04
adrb2,TranformerCPI,5.0,NEF,,1.514,4.885,1.514,40,1240,62,3.029,0.606,1.541,0.513,7.572,0.022,0.021,0.544,0.04
akt1,TranformerCPI,0.5,NEF,,11.83,38.161,11.83,40,1240,7,2.671,0.949,18.513,0.532,38.161,0.149,0.105,0.784,0.284
akt1,TranformerCPI,1.0,NEF,,8.066,26.019,8.066,40,1240,13,3.382,0.913,10.551,0.538,26.019,0.133,0.114,0.784,0.284
akt1,TranformerCPI,5.0,NEF,,5.514,17.787,5.514,40,1240,62,11.028,0.866,6.491,0.617,27.57,0.189,0.184,0.784,0.284
alr2,TranformerCPI,0.5,NEF,,5.108,16.478,5.108,40,1240,7,1.153,0.855,5.919,0.512,16.478,0.057,0.04,0.539,0.153
alr2,TranformerCPI,1.0,NEF,,2.554,8.239,2.554,40,1240,13,1.071,0.729,2.694,0.508,8.239,0.029,0.025,0.539,0.153
alr2,TranformerCPI,5.0,NEF,,3.015,9.725,3.015,40,1240,62,6.03,0.764,3.232,0.552,15.074,0.084,0.082,0.539,0.153
ar,TranformerCPI,0.5,NEF,,10.733,34.624,10.733,40,1240,7,2.424,0.941,15.888,0.528,34.624,0.134,0.094,0.784,0.333
ar,TranformerCPI,1.0,NEF,,5.367,17.312,5.367,40,1240,13,2.251,0.863,6.281,0.524,17.312,0.082,0.07,0.784,0.333
ar,TranformerCPI,5.0,NEF,,3.019,9.738,3.019,40,1240,62,6.038,0.764,3.237,0.552,15.094,0.085,0.082,0.784,0.333
aurka,TranformerCPI,0.5,NEF,,0.0,0.0,0.0,40,1240,7,0.0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.511,0.036
aurka,TranformerCPI,1.0,NEF,,2.523,8.138,2.523,40,1240,13,1.058,0.727,2.658,0.508,8.138,0.029,0.024,0.511,0.036
aurka,TranformerCPI,5.0,NEF,,0.505,1.628,0.505,40,1240,62,1.009,0.332,0.496,0.487,2.523,-0.021,-0.02,0.511,0.036
aurkb,TranformerCPI,0.5,NEF,,5.062,16.331,5.062,40,1240,7,1.143,0.854,5.855,0.512,16.331,0.056,0.039,0.672,0.17
aurkb,TranformerCPI,1.0,NEF,,5.062,16.331,5.062,40,1240,13,2.123,0.854,5.855,0.522,16.331,0.076,0.065,0.672,0.17
aurkb,TranformerCPI,5.0,NEF,,4.556,14.698,4.556,40,1240,62,9.112,0.838,5.169,0.592,22.781,0.149,0.145,0.672,0.17
bcl2,TranformerCPI,0.5,NEF,,0.0,0.0,0.0,40,1240,7,0.0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.647,0.005
bcl2,TranformerCPI,1.0,NEF,,0.0,0.0,0.0,40,1240,13,0.0,0.0,0.0,0.495,0.0,-0.019,-0.016,0.647,0.005
bcl2,TranformerCPI,5.0,NEF,,1.002,3.234,1.002,40,1240,62,2.005,0.501,1.003,0.5,5.012,0.0,0.0,0.647,0.005
braf,TranformerCPI,0.5,NEF,,5.042,16.263,5.042,40,1240,7,1.138,0.854,5.827,0.512,16.263,0.056,0.039,0.69,0.143
braf,TranformerCPI,1.0,NEF,,5.042,16.263,5.042,40,1240,13,2.114,0.854,5.827,0.522,16.263,0.076,0.065,0.69,0.143
braf,TranformerCPI,5.0,NEF,,2.521,8.132,2.521,40,1240,62,5.042,0.726,2.655,0.539,12.604,0.064,0.062,0.69,0.143
catl,TranformerCPI,0.5,NEF,,5.138,16.573,5.138,40,1240,7,1.16,0.856,5.959,0.512,16.573,0.057,0.04,0.597,0.174
catl,TranformerCPI,1.0,NEF,,5.138,16.573,5.138,40,1240,13,2.154,0.856,5.959,0.522,16.573,0.078,0.067,0.597,0.174
catl,TranformerCPI,5.0,NEF,,3.537,11.411,3.537,40,1240,62,7.075,0.794,3.864,0.566,17.686,0.106,0.104,0.597,0.174
cdk2,TranformerCPI,0.5,NEF,,0.0,0.0,0.0,40,1240,7,0.0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.522,0.155
cdk2,TranformerCPI,1.0,NEF,,8.155,26.305,8.155,40,1240,13,3.42,0.915,10.708,0.539,26.305,0.134,0.115,0.522,0.155
cdk2,TranformerCPI,5.0,NEF,,2.027,6.539,2.027,40,1240,62,4.054,0.677,2.099,0.527,10.136,0.043,0.042,0.522,0.155
cox1,TranformerCPI,0.5,NEF,,0.0,0.0,0.0,40,1240,7,0.0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.561,0.044
cox1,TranformerCPI,1.0,NEF,,0.0,0.0,0.0,40,1240,13,0.0,0.0,0.0,0.495,0.0,-0.019,-0.016,0.561,0.044
cox1,TranformerCPI,5.0,NEF,,1.501,4.843,1.501,40,1240,62,3.003,0.604,1.527,0.513,7.507,0.021,0.02,0.561,0.044
cox2,TranformerCPI,0.5,NEF,,0.0,0.0,0.0,40,1240,7,0.0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.657,0.053
